S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Axle status,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
243,1200310519,100172987.0,,,TDRDD26288363,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,CIW,,,4.0,2026-05-05,7:40 AM,75.0,RECEIVED,,Main Line,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 08.49.10.000 PM,,,51318078.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,STARTED,29-APR-26 11.31.20.000 PM,600134292,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232633.0,C40087910013001C00,THUNDERBOLT-DAY,51318077.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
244,1200310416,100172988.0,,,TDRDD26288363,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,CIW,,,5.0,2026-05-05,7:50 AM,76.0,RECEIVED,,Paint Area,Created,,WIP,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 08.49.10.000 PM,,,51317869.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,STARTED,29-APR-26 11.51.51.000 PM,600134157,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,,,,,,,1010137379.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RELEASED,,,,,
245,1010137499,100172989.0,,,TSRDD26288364,V400816220T230102,2826R 6X2 6375E6.1 SLC CHS RT HDP HCG AW,2826R,LWC,Domestic,CIW,,,6.0,2026-05-05,8:00 AM,77.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,To Be Prod,$$$$$$$$$$$$$$$,29-APR-26 08.59.27.000 PM,,,,,,,,600134530,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,CREATED,,,,,,,54232871.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318535.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
246,1010137661,100172990.0,,,TSRDD26288365,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,CIW,,,7.0,2026-05-05,8:10 AM,78.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 09.10.53.000 PM,,,51318232.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,29-APR-26 11.55.27.000 PM,600134369,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232710.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318231.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
247,1010137662,100172991.0,,,TSRDD26288366,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,CIW,,,8.0,2026-05-05,8:20 AM,79.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 09.23.13.000 PM,,,51318230.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,30-APR-26 12.39.44.000 AM,600134368,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232709.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318229.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
248,1200310302,100172992.0,,,TDRDD26288367,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,CIW,,,9.0,2026-05-05,8:31 AM,80.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,To Be Prod,$$$$$$$$$$$$$$$,29-APR-26 10.16.54.000 PM,,,51317483.0,E92695601490001,Engine 320HP BS6 SAE -1,STARTED,30-APR-26 12.44.13.000 AM,600133957,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232281.0,C40087910013001C00,THUNDERBOLT-DAY,51317482.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
249,1010137663,100172993.0,,,TSRDD26288368,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,CIW,,,10.0,2026-05-05,8:41 AM,81.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 10.30.32.000 PM,,,51318228.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,30-APR-26 12.54.56.000 AM,600134367,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232708.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318227.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
250,1200310520,100172994.0,,,TDRDD26288369,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,CIW,,,11.0,2026-05-05,8:51 AM,82.0,RECEIVED,,Main Line,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 10.43.45.000 PM,,,51318076.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,STARTED,30-APR-26 01.06.06.000 AM,600134291,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232632.0,C40087910013001C00,THUNDERBOLT-DAY,51318075.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
251,1010137664,100172995.0,,,TSRDD26288370,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,CIW,,,12.0,2026-05-05,9:01 AM,83.0,RECEIVED,,Released,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.02.47.000 PM,,,51318226.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,STARTED,30-APR-26 01.13.59.000 AM,600134366,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232707.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318225.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
252,1010137539,100172996.0,,,TSRDD26288371,V400862220Z500102,5528TS HT 4x2 3600 E6.1 SLC CHS RT HDPAW,5528TS,LWC,Domestic,CIW,,,13.0,2026-05-05,9:11 AM,84.0,RECEIVED,,Oil Filling Buffer,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.11.28.000 PM,,,51318472.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,STARTED,30-APR-26 01.22.49.000 AM,600134491,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,CREATED,,,,,,,54232832.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318471.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
253,1010137164,100172997.0,,,TSRDD26288372,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,CIW,,,14.0,2026-05-05,9:21 AM,85.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.32.09.000 PM,,,,,,,,600133819,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54232178.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317269.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
254,1200310521,100172998.0,,,TDRDD26288373,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,CIW,,,15.0,2026-05-05,9:38 AM,86.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.41.22.000 PM,,,51318074.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,STARTED,30-APR-26 01.27.00.000 AM,600134290,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232631.0,C40087910013001C00,THUNDERBOLT-DAY,51318073.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
255,1200310417,100172999.0,,,TDRDD26288373,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,CIW,,,16.0,2026-05-05,9:48 AM,87.0,RECEIVED,,Rollout,Created,,WIP,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.41.22.000 PM,,,51317868.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,STARTED,30-APR-26 01.58.45.000 AM,600134156,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,,,,,,,1010137378.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RELEASED,,,,,
256,1200310522,100173000.0,,,TDRDD26288374,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,CIW,,,17.0,2026-05-05,9:58 AM,88.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,29-APR-26 11.49.12.000 PM,,,51318072.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,STARTED,30-APR-26 02.16.24.000 AM,600134289,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232630.0,C40087910013001C00,THUNDERBOLT-DAY,51318071.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
257,1010137665,100173001.0,,,TSRDD26288375,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,CIW,,,18.0,2026-05-05,10:09 AM,89.0,RECEIVED,,Released,Created,,NOT STARTED,Part Shortage,$$$$$$$$$$$$$$$,30-APR-26 12.09.30.000 AM,,,51318224.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134365,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232706.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318223.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
258,1010137666,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,19.0,2026-05-05,10:19 AM,90.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318222.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134364,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232705.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318221.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
259,1010137530,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,20.0,2026-05-05,10:29 AM,91.0,RECEIVED,,FG,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318490.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RELEASED,,600134500,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232841.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318489.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
260,1010137667,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,21.0,2026-05-05,10:39 AM,92.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318220.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134363,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232704.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318219.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
261,1010137668,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,22.0,2026-05-05,10:49 AM,93.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318218.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134362,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232703.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318217.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
262,1200310540,,,,,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,FIRM ORDER,,,23.0,2026-05-05,10:59 AM,94.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318036.0,E92695601490001,Engine 320HP BS6 SAE -1,RELEASED,,600134271,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232612.0,C40087910013001C00,THUNDERBOLT-DAY,51318035.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
263,1010137669,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,24.0,2026-05-05,11:09 AM,95.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318216.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134361,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232702.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318215.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
264,1010137532,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,25.0,2026-05-05,11:19 AM,96.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318486.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RELEASED,,600134498,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232839.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318485.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
265,1010137670,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,26.0,2026-05-05,11:29 AM,97.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318214.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134360,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232701.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318213.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
266,1200310523,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,27.0,2026-05-05,12:10 PM,98.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318070.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RELEASED,,600134288,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232629.0,C40087910013001C00,THUNDERBOLT-DAY,51318069.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
267,1200310418,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,28.0,2026-05-05,12:20 PM,99.0,RECEIVED,,ShortBlock,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51317867.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,RELEASED,,600134155,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54232629.0,BUS,BUS,51318069.0,BUS,BUS,1010137377.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
268,1010137540,,,,,V400920221Q140002,2823RT 6X4 4275 E6.1 DYC CHS NT HD RMCAW,2823RT,LWC,Domestic,FIRM ORDER,,,29.0,2026-05-05,12:30 PM,100.0,RECEIVED,,Released,Rework Area,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318470.0,E92695601460001,Engine 180KW OBD2 BS6 SAE -2 RMC PTO Rane,RELEASED,,600134490,T40071800110001,G85 3523R SAE2 NGR S Peened Imp bearings,CREATED,,,,,,,54232831.0,C40087910013001C00,THUNDERBOLT-DAY,51318469.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
269,1200310528,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,FIRM ORDER,,,30.0,2026-05-05,12:40 PM,101.0,RECEIVED,,Created,Created,,AVAILABLE,,$$$$$$$$$$$$$$$,,,,51318060.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RELEASED,,600134283,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232624.0,C40087910013001C00,THUNDERBOLT-DAY,51318059.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
270,1010137531,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,31.0,2026-05-05,12:50 PM,102.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318488.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RELEASED,,600134499,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232840.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318487.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
271,1010137551,,,,,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,FIRM ORDER,,,32.0,2026-05-05,1:00 PM,103.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318452.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,RELEASED,,600134479,T40072000740001,G131 4228RMC SAE2 180 flange RSI,CREATED,,,,,,,54232820.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51318451.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
272,1200310513,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,33.0,2026-05-05,1:10 PM,104.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318090.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RELEASED,,600134298,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232639.0,C40087910013001C00,THUNDERBOLT-DAY,51318089.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
273,1200310541,,,,,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,FIRM ORDER,,,34.0,2026-05-05,1:20 PM,105.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318034.0,E92695601490001,Engine 320HP BS6 SAE -1,RELEASED,,600134270,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232611.0,C40087910013001C00,THUNDERBOLT-DAY,51318033.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
274,1010137671,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,35.0,2026-05-05,1:30 PM,106.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318212.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600134359,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232700.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318211.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
275,1200310460,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,36.0,2026-05-05,1:41 PM,1.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318196.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RELEASED,,600134351,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232692.0,C40087910013001C00,THUNDERBOLT-DAY,51318195.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
276,1010137533,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,37.0,2026-05-05,1:51 PM,2.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318484.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RELEASED,,600134497,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232838.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318483.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
277,1010137672,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,38.0,2026-05-05,2:01 PM,3.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318210.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134358,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232699.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318209.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
278,1010137678,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,FIRM ORDER,,,39.0,2026-05-05,2:11 PM,4.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318198.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,CREATED,,600134352,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,CREATED,,,,,,,54232693.0,C40087910013001C00,THUNDERBOLT-DAY,51318197.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
279,1200310673,,,,,V83139721M3420000,1624 CHS 5950 BS6.1 TR295/80 IN1 AS,1624 ,HWC,Domestic,FIRM ORDER,,,40.0,2026-05-05,2:21 PM,5.0,RECEIVED,,Created,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51320140.0,E40095800050001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 1ALT,CREATED,,600135400,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54232693.0,BUS,BUS,51318197.0,BUS,BUS,1010137464.0,C83184200370001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
280,1200310524,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,41.0,2026-05-05,2:38 PM,6.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318068.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134287,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232628.0,C40087910013001C00,THUNDERBOLT-DAY,51318067.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
281,1010137541,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,42.0,2026-05-05,2:48 PM,7.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134489,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54232830.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318468.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
282,1010137674,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,43.0,2026-05-05,2:58 PM,8.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318206.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134356,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232697.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318205.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
283,1200310542,,,,,V400992231N4F7203,2832CM 6X4 4275E6.1 DYC 16SCHD MTHDPRGYW,2832CM,HWC,Domestic,FIRM ORDER,,,44.0,2026-05-05,3:08 PM,9.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318032.0,E92695601490001,Engine 320HP BS6 SAE -1,CREATED,,600134269,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232610.0,C40087910013001C00,THUNDERBOLT-DAY,51318031.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
284,1010137673,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,45.0,2026-05-05,3:19 PM,10.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318208.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134357,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232698.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318207.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
